function,runtime_seconds,target_stdev,target_variance,target_num_unique,num_rows,target_is_numerical,algo,test_accuracy,training_accuracy,test_mse,training_mse
run_regressor,0.0223751068115,0.238705342172,0.0569802403813,42,109,True,LinR,,,143.947400689,102.064101903
run_classifier,0.159357786179,0.238705342172,0.0569802403813,42,109,True,LogRC,0.0,0.366972477064,,
run_classifier,0.0813510417938,0.238705342172,0.0569802403813,42,109,True,DTC,0.0217391304348,0.816513761468,,
run_classifier,0.123308897018,0.238705342172,0.0569802403813,42,109,True,SVC,0.0,0.0825688073394,,
run_classifier,0.364614009857,0.238705342172,0.0569802403813,42,109,True,RFC,0.0434782608696,0.825688073394,,
run_regressor,0.396728992462,0.325598327932,0.106014271152,2,109,True,RFR,,,0.122222222222,0.0567584097859
run_regressor,0.0277850627899,0.325598327932,0.106014271152,2,109,True,SVR,,,0.0765447369707,0.0317392845656
run_regressor,0.0203521251678,0.325598327932,0.106014271152,2,109,True,LinR,,,0.102253733585,0.097703483356
run_classifier,0.0343499183655,0.325598327932,0.106014271152,2,109,True,LogRC,0.934782608696,0.880733944954,,
run_classifier,0.0225360393524,0.325598327932,0.106014271152,2,109,True,DTC,0.739130434783,0.94495412844,,
run_classifier,0.025838136673,0.325598327932,0.106014271152,2,109,True,SVC,0.934782608696,0.954128440367,,
run_classifier,0.297235012054,0.325598327932,0.106014271152,2,109,True,RFC,0.891304347826,0.97247706422,,
run_classifier,0.0354669094086,,,3,109,False,LogRC,0.5,0.660550458716,,
run_classifier,0.0269010066986,,,3,109,False,DTC,0.54347826087,0.935779816514,,
run_classifier,0.0273802280426,,,3,109,False,SVC,0.478260869565,0.495412844037,,
run_classifier,0.297525882721,,,3,109,False,RFC,0.5,0.926605504587,,
run_regressor,0.391319990158,0.396210386972,0.156982670744,2,109,True,RFR,,,0.0724637681159,0.0463200815494
run_regressor,0.0277988910675,0.396210386972,0.156982670744,2,109,True,SVR,,,0.0993762606386,0.034409069451
run_regressor,0.020222902298,0.396210386972,0.156982670744,2,109,True,LinR,,,0.121102855865,0.147240860448
run_classifier,0.0264430046082,0.396210386972,0.156982670744,2,109,True,LogRC,0.913043478261,0.798165137615,,
run_classifier,0.0224988460541,0.396210386972,0.156982670744,2,109,True,DTC,0.847826086957,0.954128440367,,
run_classifier,0.0263230800629,0.396210386972,0.156982670744,2,109,True,SVC,0.934782608696,0.94495412844,,
run_classifier,0.307749986649,0.396210386972,0.156982670744,2,109,True,RFC,0.934782608696,0.954128440367,,
run_classifier,0.0336499214172,,,3,109,False,LogRC,0.782608695652,0.816513761468,,
run_classifier,0.0336430072784,,,3,109,False,DTC,0.760869565217,0.917431192661,,
run_classifier,0.0307230949402,,,3,109,False,SVC,0.717391304348,0.935779816514,,
run_classifier,0.291664123535,,,3,109,False,RFC,0.804347826087,0.94495412844,,
run_classifier,0.0324890613556,,,3,109,False,LogRC,0.739130434783,0.862385321101,,
run_classifier,0.0299282073975,,,3,109,False,DTC,0.608695652174,0.94495412844,,
run_classifier,0.0302140712738,,,3,109,False,SVC,0.586956521739,0.908256880734,,
run_classifier,0.295763969421,,,3,109,False,RFC,0.760869565217,0.97247706422,,
run_classifier,0.0356070995331,,,3,109,False,LogRC,0.891304347826,0.880733944954,,
run_classifier,0.030944108963,,,3,109,False,DTC,0.826086956522,0.94495412844,,
run_classifier,0.035964012146,,,3,109,False,SVC,0.782608695652,0.954128440367,,
run_classifier,0.299140930176,,,3,109,False,RFC,0.826086956522,0.94495412844,,
run_classifier,0.0343849658966,,,3,109,False,LogRC,0.739130434783,0.844036697248,,
run_classifier,0.0258829593658,,,3,109,False,DTC,0.826086956522,0.94495412844,,
run_classifier,0.0311059951782,,,3,109,False,SVC,0.760869565217,0.963302752294,,
run_classifier,0.293791055679,,,3,109,False,RFC,0.760869565217,0.981651376147,,
run_classifier,0.0391330718994,,,3,109,False,LogRC,0.5,0.788990825688,,
run_classifier,0.0270490646362,,,3,109,False,DTC,0.630434782609,0.935779816514,,
run_classifier,0.0366518497467,,,3,109,False,SVC,0.478260869565,0.926605504587,,
run_classifier,0.304894924164,,,3,109,False,RFC,0.521739130435,0.981651376147,,
run_classifier,0.0349600315094,,,3,109,False,LogRC,0.782608695652,0.844036697248,,
run_classifier,0.0320670604706,,,3,109,False,DTC,0.652173913043,0.963302752294,,
run_classifier,0.03116106987,,,3,109,False,SVC,0.695652173913,0.97247706422,,
run_classifier,0.308726072311,,,3,109,False,RFC,0.695652173913,0.963302752294,,
run_classifier,0.0381870269775,,,3,109,False,LogRC,0.565217391304,0.834862385321,,
run_classifier,0.0306308269501,,,3,109,False,DTC,0.54347826087,0.935779816514,,
run_classifier,0.0303058624268,,,3,109,False,SVC,0.478260869565,0.94495412844,,
run_classifier,0.298660993576,,,3,109,False,RFC,0.652173913043,0.963302752294,,
run_classifier,0.0363631248474,,,3,109,False,LogRC,0.782608695652,0.963302752294,,
run_classifier,0.0263819694519,,,3,109,False,DTC,0.760869565217,1.0,,
run_classifier,0.0310637950897,,,3,109,False,SVC,0.717391304348,0.94495412844,,
run_classifier,0.294221878052,,,3,109,False,RFC,0.782608695652,1.0,,
run_classifier,0.0339999198914,,,3,109,False,LogRC,0.760869565217,0.908256880734,,
run_classifier,0.0314838886261,,,3,109,False,DTC,0.739130434783,0.990825688073,,
run_classifier,0.0310189723969,,,3,109,False,SVC,0.782608695652,0.954128440367,,
run_classifier,0.294364929199,,,3,109,False,RFC,0.695652173913,0.990825688073,,
run_classifier,0.111267089844,,,27,109,False,LogRC,0.0434782608696,0.403669724771,,
run_classifier,0.067314863205,,,27,109,False,DTC,0.0869565217391,0.853211009174,,
run_classifier,0.0844540596008,,,27,109,False,SVC,0.0652173913043,0.192660550459,,
run_classifier,0.329761981964,,,27,109,False,RFC,0.0869565217391,0.844036697248,,
run_classifier,0.200803041458,,,66,109,False,LogRC,0.195652173913,0.385321100917,,
run_classifier,0.110357046127,,,66,109,False,DTC,0.130434782609,0.834862385321,,
run_classifier,0.154685020447,,,66,109,False,SVC,0.195652173913,0.201834862385,,
run_classifier,0.410349845886,,,66,109,False,RFC,0.130434782609,0.834862385321,,
run_classifier,0.221430063248,,,68,109,False,LogRC,0.0,0.394495412844,,
run_classifier,0.107771158218,,,68,109,False,DTC,0.0,0.807339449541,,
run_classifier,0.169175863266,,,68,109,False,SVC,0.0217391304348,0.0550458715596,,
run_classifier,0.395788192749,,,68,109,False,RFC,0.0217391304348,0.807339449541,,
run_classifier,0.123046875,,,28,109,False,LogRC,0.108695652174,0.45871559633,,
run_classifier,0.066722869873,,,28,109,False,DTC,0.0652173913043,0.816513761468,,
run_classifier,0.0971250534058,,,28,109,False,SVC,0.130434782609,0.183486238532,,
run_classifier,0.346534013748,,,28,109,False,RFC,0.0869565217391,0.862385321101,,
run_classifier,0.134207010269,,,35,109,False,LogRC,0.391304347826,0.495412844037,,
run_classifier,0.0707540512085,,,35,109,False,DTC,0.282608695652,0.825688073394,,
run_classifier,0.124236106873,,,35,109,False,SVC,0.478260869565,0.48623853211,,
run_classifier,0.347361087799,,,35,109,False,RFC,0.369565217391,0.871559633028,,
run_regressor,0.396625041962,0.422361691649,0.178389398573,2,109,True,RFR,,,0.542995169082,0.0788175331295
run_regressor,0.0266540050507,0.422361691649,0.178389398573,2,109,True,SVR,,,0.518634084546,0.0474067767973
run_regressor,0.0213899612427,0.422361691649,0.178389398573,2,109,True,LinR,,,0.444638524356,0.122267154069
run_classifier,0.0297899246216,0.422361691649,0.178389398573,2,109,True,LogRC,0.326086956522,0.844036697248,,
run_classifier,0.0227921009064,0.422361691649,0.178389398573,2,109,True,DTC,0.282608695652,0.908256880734,,
run_classifier,0.0283288955688,0.422361691649,0.178389398573,2,109,True,SVC,0.0217391304348,0.935779816514,,
run_classifier,0.295202970505,0.422361691649,0.178389398573,2,109,True,RFC,0.239130434783,0.926605504587,,
run_regressor,0.402521133423,0.236890430265,0.0561170759513,29,105,True,RFR,,,28.1380008398,4.08534258863
run_regressor,0.0272300243378,0.236890430265,0.0561170759513,29,105,True,SVR,,,159.506124135,22.4882240049
run_regressor,0.0253422260284,0.236890430265,0.0561170759513,29,105,True,LinR,,,12.7603407473,10.7396378296
run_classifier,0.0839900970459,0.236890430265,0.0561170759513,29,105,True,LogRC,0.0888888888889,0.209523809524,,
run_classifier,0.0669620037079,0.236890430265,0.0561170759513,29,105,True,DTC,0.0666666666667,0.771428571429,,
run_classifier,0.0928139686584,0.236890430265,0.0561170759513,29,105,True,SVC,0.0,0.133333333333,,
run_classifier,0.378957986832,0.236890430265,0.0561170759513,29,105,True,RFC,0.111111111111,0.8,,
run_regressor,0.405261993408,0.21013292021,0.0441558441558,23,105,True,RFR,,,10.1967407407,1.97657574368
run_regressor,0.0214171409607,0.21013292021,0.0441558441558,23,105,True,SVR,,,10.7336447096,10.8159685471
run_regressor,0.0191171169281,0.21013292021,0.0441558441558,23,105,True,LinR,,,37.8993941398,10.1106505675
run_classifier,0.0663728713989,0.21013292021,0.0441558441558,23,105,True,LogRC,0.177777777778,0.228571428571,,
run_classifier,0.0575530529022,0.21013292021,0.0441558441558,23,105,True,DTC,0.155555555556,0.809523809524,,
run_classifier,0.064061164856,0.21013292021,0.0441558441558,23,105,True,SVC,0.222222222222,0.161904761905,,
run_classifier,0.335515975952,0.21013292021,0.0441558441558,23,105,True,RFC,0.155555555556,0.8,,
run_regressor,0.395434856415,0.247579347221,0.0612955331705,32,105,True,RFR,,,21.4055308642,2.27949187537
run_regressor,0.0206429958344,0.247579347221,0.0612955331705,32,105,True,SVR,,,490.353331051,63.9516798866
run_regressor,0.0193011760712,0.247579347221,0.0612955331705,32,105,True,LinR,,,14.7862986575,4.19849838918
run_classifier,0.0873188972473,0.247579347221,0.0612955331705,32,105,True,LogRC,0.0,0.257142857143,,
run_classifier,0.0645749568939,0.247579347221,0.0612955331705,32,105,True,DTC,0.0444444444444,0.8,,
run_classifier,0.0957798957825,0.247579347221,0.0612955331705,32,105,True,SVC,0.0,0.142857142857,,
run_classifier,0.330719947815,0.247579347221,0.0612955331705,32,105,True,RFC,0.133333333333,0.790476190476,,
run_regressor,0.37519288063,0.23126878835,0.0534852524648,19,105,True,RFR,,,11.0042469136,0.887310405644
run_regressor,0.0205919742584,0.23126878835,0.0534852524648,19,105,True,SVR,,,109.984036951,11.8539765087
run_regressor,0.019387960434,0.23126878835,0.0534852524648,19,105,True,LinR,,,7.16590640478,1.25862937404
run_classifier,0.0539929866791,0.23126878835,0.0534852524648,19,105,True,LogRC,0.0,0.47619047619,,
run_classifier,0.0510249137878,0.23126878835,0.0534852524648,19,105,True,DTC,0.111111111111,0.819047619048,,
run_classifier,0.0593919754028,0.23126878835,0.0534852524648,19,105,True,SVC,0.0,0.304761904762,,
run_classifier,0.348146915436,0.23126878835,0.0534852524648,19,105,True,RFC,0.288888888889,0.847619047619,,
run_classifier,0.0312569141388,,,3,105,False,LogRC,0.0222222222222,0.942857142857,,
run_classifier,0.0251069068909,,,3,105,False,DTC,0.577777777778,0.980952380952,,
run_classifier,0.0280117988586,,,3,105,False,SVC,0.0,0.961904761905,,
run_classifier,0.292184114456,,,3,105,False,RFC,0.533333333333,0.990476190476,,
run_classifier,30.0507760048,,,26,14000,False,LogRC,0.709666666667,0.719857142857,,
run_classifier,0.888788938522,,,26,14000,False,DTC,0.852833333333,0.9735,,
run_classifier,51.1074018478,,,26,14000,False,SVC,0.114666666667,0.122785714286,,
run_classifier,1.89280200005,,,26,14000,False,RFC,0.92,0.984785714286,,
run_regressor,4.05094504356,0.127489500235,0.0162535726702,15,14000,True,RFR,,,0.241496569142,0.0851675677539
run_regressor,52.6821808815,0.127489500235,0.0162535726702,15,14000,True,SVR,,,0.422106177846,0.207347716607
run_regressor,0.08340883255,0.127489500235,0.0162535726702,15,14000,True,LinR,,,0.607313829685,0.595599139574
run_classifier,13.0692610741,0.127489500235,0.0162535726702,15,14000,True,LogRC,0.481166666667,0.481428571429,,
run_classifier,0.693382024765,0.127489500235,0.0162535726702,15,14000,True,DTC,0.692666666667,0.931214285714,,
run_classifier,86.8758530617,0.127489500235,0.0162535726702,15,14000,True,SVC,0.457166666667,0.429642857143,,
run_classifier,1.7058839798,0.127489500235,0.0162535726702,15,14000,True,RFC,0.731,0.931285714286,,
run_regressor,4.23661088943,0.220719438876,0.0487170706978,16,14000,True,RFR,,,1.54418398999,0.572093828572
run_regressor,48.9487519264,0.220719438876,0.0487170706978,16,14000,True,SVR,,,1.72152329227,1.31343326473
run_regressor,0.085168838501,0.220719438876,0.0487170706978,16,14000,True,LinR,,,2.393014694,2.39939455926
run_classifier,16.8194580078,0.220719438876,0.0487170706978,16,14000,True,LogRC,0.304333333333,0.3325,,
run_classifier,0.828022003174,0.220719438876,0.0487170706978,16,14000,True,DTC,0.563166666667,0.893571428571,,
run_classifier,93.2875440121,0.220719438876,0.0487170706978,16,14000,True,SVC,0.305166666667,0.274428571429,,
run_classifier,1.78100919724,0.220719438876,0.0487170706978,16,14000,True,RFC,0.582,0.892785714286,,
